acct_num,acct_create_dt,account_close_dt,first_name,last_name,address,city,state,zipcode,phone_number,created,modified
4332,2010-08-17 05:40:02.0,\N,Kim,Hawes,504 Buffalo Creek Road,Inglewood,CA,90270,3101361213,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4333,2010-03-15 04:11:35.0,\N,Brent,Benoit,55 Pearcy Avenue,San Diego,CA,92152,6190514562,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4334,2010-02-27 18:37:43.0,2014-03-04 14:19:24.0,Shannon,Sholar,4593 Grove Street,San Diego,CA,92193,6198204615,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4335,2010-04-02 02:50:26.0,2014-01-22 06:45:10.0,James,Ashley,154 Coolidge Street,San Diego,CA,92033,6199923312,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4336,2010-03-27 05:26:54.0,2014-01-20 03:25:08.0,Stephanie,Fields,4742 Point Street,Bakersfield,CA,93348,6613577863,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4337,2010-09-09 07:40:30.0,\N,Gerald,Arellano,2328 Bassell Avenue,Santa Barbara,CA,93479,8056442972,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4338,2010-06-11 02:42:37.0,2011-08-13 13:23:54.0,Bradley,Callaway,3785 Cambridge Court,San Mateo,CA,94424,6504076116,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4339,2010-10-11 20:46:29.0,2014-02-18 20:39:42.0,Mary,Buhr,274 Fraggle Drive,Portland,OR,97079,5035604211,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4340,2010-10-12 08:43:28.0,2014-01-20 18:14:36.0,William,Jackson,1966 Watson Street,Van Nuys,CA,91319,8185024472,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4341,2010-09-01 05:21:54.0,\N,Ruth,McCoy,2394 Oakdale Avenue,Pasadena,CA,91081,6260094026,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4342,2010-12-17 19:51:40.0,\N,Charles,Felan,4545 Forest Avenue,San Jose,CA,95185,4085062727,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4343,2010-04-03 03:51:57.0,\N,Martina,Dickinson,2687 Pearlman Avenue,Salinas,CA,93925,8313768979,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4344,2010-09-01 04:23:21.0,\N,Jeanne,Mondragon,2687 Lakeland Park Drive,San Jose,CA,95181,4087667454,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4345,2010-03-16 16:42:07.0,\N,Kayla,Williams,2126 Nancy Street,Salinas,CA,93921,8315303029,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4346,2010-04-15 05:25:57.0,2014-03-13 22:09:21.0,Barbara,Vandermark,852 Spadafore Drive,Inglewood,CA,90319,3103168496,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4347,2010-06-19 23:14:04.0,2014-02-17 06:05:08.0,Vera,Ness,3038 Stone Lane,Santa Monica,CA,90494,3104024156,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4348,2010-09-10 08:20:32.0,\N,Jeanette,Holt,87 Meadowbrook Mall Road,Pendleton,OR,97895,5413612629,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4349,2010-10-13 19:38:30.0,\N,Kimberly,Connelly,3018 Chapmans Lane,Van Nuys,CA,91401,8187102050,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4350,2010-03-20 17:18:03.0,\N,Vincent,Alsup,1421 Randall Drive,San Jose,CA,95024,4088647726,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4351,2010-01-18 15:31:22.0,\N,Andrew,Luke,4611 Wilson Street,Eugene,OR,97448,5410720792,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4352,2010-02-22 12:33:28.0,2013-04-08 00:39:55.0,Ronald,Ragsdale,2650 Oak Drive,Inglewood,CA,90349,3106207758,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4353,2010-03-04 18:38:35.0,2014-01-23 11:02:15.0,Tim,Gilford,2033 Pineview Drive,Marysville,CA,95933,5309793991,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4354,2010-05-01 06:59:23.0,\N,Robert,Morales,2674 Kincheloe Road,Alhambra,CA,91866,6265983420,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4355,2010-06-13 21:25:44.0,2014-02-19 09:20:31.0,Charlene,Bethel,4935 Still Street,Riverside,CA,92515,9513085638,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4356,2010-09-14 05:04:04.0,\N,Dennis,Walters,4489 Francis Mine,Los Angeles,CA,90004,2137092162,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4357,2010-07-07 12:36:19.0,\N,Jay,Weber,919 Finwood Road,Los Angeles,CA,90045,2136240886,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4358,2010-05-19 20:02:29.0,\N,Michael,Beedle,2299 Hemlock Lane,Sacramento,CA,95703,9163800983,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4359,2010-04-18 12:47:26.0,\N,Daniel,Pence,4306 Buck Drive,Inglewood,CA,90282,3101120264,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4360,2010-08-15 21:17:12.0,2014-03-05 02:07:06.0,Kenneth,Chase,820 Deer Haven Drive,Santa Monica,CA,90466,3100766760,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4361,2010-04-08 20:26:57.0,2014-01-09 19:55:17.0,Mark,Smith,2020 Del Dew Drive,Salinas,CA,93919,8315985045,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4362,2010-03-04 07:12:15.0,\N,Fernando,Perez,3844 Deer Ridge Drive,Salem,OR,97307,5033772947,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4363,2010-03-13 17:04:15.0,\N,Jose,Brooks,1215 Crummit Lane,Burbank,CA,91536,8189364523,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4364,2010-01-06 02:54:30.0,2014-01-19 21:22:44.0,Melisa,Grant,2535 Cherry Ridge Drive,Eugene,OR,97457,5410302457,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4365,2010-01-31 16:56:19.0,\N,Lisa,Thompson,2039 Don Jackson Lane,Palo Alto,CA,94311,6504167282,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4366,2010-01-26 03:58:13.0,\N,Susan,Wright,2163 Blackwell Street,Medford,OR,97530,5411286635,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4367,2010-04-24 05:00:38.0,\N,Emily,Best,3810 Glen Street,Klamath Falls,OR,97673,5416480768,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4368,2010-01-11 19:36:26.0,\N,Maggie,Lira,4087 Adamsville Road,San Jose,CA,95125,4088215667,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4369,2010-06-26 16:26:48.0,\N,Sharon,Richardson,1989 Westwood Avenue,Santa Rosa,CA,95447,7078938374,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4370,2010-11-09 07:13:38.0,2014-02-12 10:39:12.0,David,Brannigan,1703 Joanne Lane,Sacramento,CA,95667,9169828639,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4371,2010-04-30 20:24:56.0,\N,Jay,Walker,4765 Sunset Drive,Industry,CA,91752,6269656016,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4372,2010-05-15 09:40:19.0,2014-02-10 16:38:49.0,Betsy,Weston,4941 Quarry Drive,Richmond,CA,94897,5106152703,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4373,2010-06-01 08:18:11.0,\N,Bernice,Steinmetz,1215 Brannon Avenue,Oxnard,CA,93031,8053583351,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4374,2010-07-27 11:09:05.0,\N,Regina,Jones,1264 Benson Park Drive,Pasadena,CA,91006,6267024043,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4375,2010-01-31 19:23:14.0,\N,Ariana,Koss,2827 Denver Avenue,Burbank,CA,91547,8182690818,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4376,2010-04-19 12:34:19.0,\N,Emma,Redrick,794 Oakmound Road,Santa Ana,CA,92765,6577704958,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4377,2010-10-25 03:09:45.0,\N,Wayne,Goodwin,4926 Lady Bug Drive,Long Beach,CA,90739,5624352193,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4378,2010-01-02 01:47:46.0,\N,Sean,Ferry,3585 Bird Spring Lane,San Francisco,CA,94140,4151817053,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4379,2010-05-05 20:46:58.0,\N,Tommie,Lovett,1967 Nickel Road,Torrance,CA,90572,4246650885,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4380,2010-02-02 00:25:51.0,2010-10-01 02:29:16.0,Robert,Wilburn,2840 Maple Lane,Riverside,CA,92554,9515815217,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4381,2010-05-14 12:19:16.0,2014-01-22 15:13:14.0,David,Boyd,133 Allison Avenue,Van Nuys,CA,91355,8188509325,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4382,2010-01-26 19:58:23.0,2014-02-11 00:41:52.0,Lisa,Wright,1380 Crestview Manor,Mojave,CA,93568,6610838772,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4383,2010-12-29 17:01:27.0,\N,Ruby,Chaney,4949 Still Pastures Drive,Inglewood,CA,90332,3101170236,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4384,2010-11-15 17:40:00.0,2013-12-18 18:33:06.0,Candra,Austin,1413 Crestview Manor,Palm Springs,CA,92248,7605559493,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4385,2010-09-18 05:09:59.0,2013-11-26 07:28:37.0,Irene,Belgrave,3685 Matthews Street,Portland,OR,97185,5031123965,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4386,2010-12-18 15:05:04.0,2013-11-12 23:38:48.0,Adela,Simmons,139 Riverside Drive,Portland,OR,97238,5031236998,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4387,2010-04-08 15:04:23.0,2013-11-13 07:08:42.0,Edward,Bowers,4499 Hog Camp Road,Marysville,CA,95941,5301176708,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4388,2010-06-05 03:57:33.0,2013-01-17 14:05:20.0,Randy,Harrison,461 Hedge Street,Inglewood,CA,90287,3100416396,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4389,2010-03-03 09:06:47.0,2014-01-14 15:34:01.0,Mitchell,Towe,1762 Ridenour Street,San Diego,CA,92022,6196320567,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4390,2010-07-19 17:04:27.0,2012-06-23 21:05:06.0,Sandra,Stanley,3389 Stroop Hill Road,Pasadena,CA,91002,6260040842,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4391,2010-10-31 20:14:54.0,2013-07-11 14:14:46.0,Alicia,Edwards,1160 Hill Street,Industry,CA,91785,6262826531,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4392,2010-05-03 14:34:32.0,2013-11-23 07:01:33.0,Maria,Hafer,4802 Eagle Lane,Palo Alto,CA,94376,6506222144,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4393,2010-06-14 18:31:27.0,\N,David,Shelton,4919 Feathers Hooves Drive,Salinas,CA,93972,8311135708,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4394,2010-08-20 05:17:04.0,\N,Yolonda,Hayes,2152 Weekley Street,Portland,OR,97296,5031530074,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4395,2010-01-31 19:09:15.0,\N,Heather,Johnson,3876 Freed Drive,North Hollywood,CA,91674,8182747053,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4396,2010-03-30 18:55:23.0,2012-03-26 11:20:38.0,Hazel,Moore,3520 Lewis Street,Santa Barbara,CA,93140,8052283238,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4397,2010-04-08 17:06:07.0,\N,Judith,Surber,4085 Duncan Avenue,Stockton,CA,95255,2095701595,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4398,2010-12-05 08:20:40.0,\N,Cheryl,Thomas,405 School House Road,Fresno,CA,93632,5596374794,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4399,2010-01-01 22:40:37.0,\N,Freeman,Walker,4915 Cost Avenue,Santa Barbara,CA,93118,8056642328,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4400,2010-08-07 17:46:13.0,2014-03-06 20:46:46.0,Romeo,Merritt,4002 Mudlick Road,Eugene,OR,97437,5410321721,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4401,2010-03-04 14:51:36.0,\N,Angela,Camarillo,196 Howard Street,Portland,OR,97063,5032073505,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4402,2010-09-12 08:48:55.0,2013-11-25 00:17:54.0,Jean,Bracy,892 Aaron Smith Drive,Long Beach,CA,90706,5628412832,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4403,2010-12-02 08:13:32.0,2014-02-12 02:09:14.0,Deborah,Bocanegra,2030 Cottrill Lane,San Diego,CA,92133,6190922686,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4404,2010-10-09 00:40:50.0,\N,Peter,Cota,3435 University Street,Long Beach,CA,90826,5628651005,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4405,2010-05-16 05:29:53.0,2012-08-01 14:16:02.0,Robert,Dorman,2948 Shadowmar Drive,Medford,OR,97512,5412520905,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4406,2010-01-28 21:25:04.0,2012-06-25 03:10:37.0,Luther,Olson,4561 Taylor Street,Bakersfield,CA,93316,6611175292,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4407,2010-05-18 16:21:55.0,\N,Maria,Lamphear,2583 Hardman Road,San Diego,CA,92071,6197650403,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4408,2010-10-17 01:28:55.0,\N,Danny,Bates,498 Green Avenue,Inglewood,CA,90304,3108771973,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4409,2010-01-22 15:25:32.0,\N,Joshua,Mickey,202 Douglas Dairy Road,Fresno,CA,93863,5591745598,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4410,2010-07-05 21:09:56.0,2013-12-10 09:59:35.0,Eryn,Bowman,2315 Jefferson Street,San Bernardino,CA,92327,9092876722,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4411,2010-02-20 03:22:51.0,\N,Dan,Bennett,3024 Trainer Avenue,Santa Barbara,CA,93158,8057645952,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4412,2010-09-29 00:32:59.0,2014-03-09 03:18:57.0,Don,Schweiger,2174 Harley Vincent Drive,Bakersfield,CA,93269,6613022727,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4413,2010-03-03 10:19:58.0,\N,Dan,Garcia,970 Concord Street,Long Beach,CA,90694,5624699938,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4414,2010-02-27 11:01:34.0,\N,Jim,Campbell,2821 Lucky Duck Drive,Van Nuys,CA,91461,8188130754,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4415,2010-08-23 03:03:14.0,\N,Kirsten,Jones,4396 Burke Street,Santa Barbara,CA,93443,8053691243,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4416,2010-05-05 14:58:22.0,2014-01-30 03:49:07.0,Arthur,Russo,626 Boone Crockett Lane,Industry,CA,91700,6262843746,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4417,2010-03-09 00:19:55.0,2014-01-05 21:10:00.0,Hazel,Knight,4016 Euclid Avenue,Richmond,CA,94865,5107296267,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4418,2010-09-23 20:33:38.0,\N,James,Jones,2475 Nelm Street,Glendale,CA,91230,7472705757,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4419,2010-12-30 01:45:58.0,2014-02-14 03:54:52.0,Vina,Baker,3250 Wilson Street,Van Nuys,CA,91315,8180160676,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4420,2010-03-25 13:01:54.0,\N,Noah,Tipton,4788 Grant Street,Santa Ana,CA,92746,6576994501,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4421,2010-05-26 05:45:00.0,2014-01-16 12:53:02.0,John,Brown,185 Park Street,Bakersfield,CA,93294,6610461545,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4422,2010-11-10 16:29:53.0,\N,Karleen,Malone,1904 Elkview Drive,Marysville,CA,95907,5302992391,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4423,2010-10-07 08:19:26.0,\N,James,Kidd,159 Cunningham Court,Salem,OR,97363,5036021896,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4424,2010-05-20 10:47:19.0,2013-10-11 13:11:44.0,Roy,Elliott,3651 Elk Creek Road,Fresno,CA,93634,5593781881,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4425,2010-10-19 12:01:27.0,\N,Ronald,Bradley,2409 Griffin Street,Van Nuys,CA,91339,8189713546,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4426,2010-09-02 02:09:45.0,\N,Susan,Eldridge,86 Hawks Nest Lane,Sacramento,CA,95636,9163487664,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4427,2010-06-24 15:06:57.0,2013-12-18 07:30:56.0,Mary,Neff,4313 Dancing Dove Lane,Anaheim,CA,92821,7144217179,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4428,2010-03-30 21:30:09.0,\N,Quentin,Turberville,3392 Tennessee Avenue,Anaheim,CA,92808,7148617280,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4429,2010-04-06 14:03:43.0,2014-01-23 16:51:33.0,Ghislaine,Patino,575 Queens Lane,Palo Alto,CA,94358,6504325063,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4430,2010-07-26 11:03:00.0,\N,Karen,Wampler,4090 Oliverio Drive,Eureka,CA,95521,7072990176,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4431,2010-04-07 08:35:12.0,2012-03-16 10:12:02.0,Leonard,Mann,4543 Rockwell Lane,Palm Springs,CA,92236,7606645725,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4432,2010-01-10 15:13:29.0,\N,Gertrude,Pearce,3711 Raver Croft Drive,Santa Rosa,CA,94954,7079003804,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4433,2010-10-09 03:33:12.0,\N,Mary,Cole,3550 Pride Avenue,Sacramento,CA,94233,9161020852,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4434,2010-07-23 08:59:15.0,2014-03-10 20:04:09.0,Bertha,Harris,995 Sycamore Lake Road,San Jose,CA,95096,4083242125,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4435,2010-03-18 08:02:33.0,\N,Joseph,Probst,2513 Dawson Drive,San Francisco,CA,94032,4152191652,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4436,2010-09-07 09:24:16.0,2014-01-12 18:19:45.0,David,Cardenas,2732 Cottonwood Lane,San Francisco,CA,94188,4157989064,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4437,2010-03-28 12:01:43.0,\N,Martha,Sliva,57 Davis Street,Long Beach,CA,90650,5621165571,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4438,2010-10-13 03:08:22.0,2014-01-30 21:25:26.0,Edwin,Schilling,2681 Kidd Avenue,Santa Rosa,CA,95449,7076694496,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4439,2010-04-13 13:40:18.0,\N,Elsa,White,2278 Ripple Street,Bakersfield,CA,93329,6611795203,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4440,2010-07-02 23:03:50.0,2014-02-18 01:55:04.0,Alex,Waldrop,3271 Stroop Hill Road,Bakersfield,CA,93252,6619526924,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4441,2010-07-24 19:08:20.0,\N,Jennifer,Duty,2039 Breezewood Court,Industry,CA,91709,6265879548,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4442,2010-04-25 07:08:00.0,\N,Joe,Williams,3346 Hartland Avenue,Fresno,CA,93710,5591228588,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4443,2010-12-22 21:43:40.0,\N,John,Duckworth,4841 Carson Street,Portland,OR,97185,5032609294,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4444,2010-12-25 12:48:39.0,\N,Douglas,Pierce,4674 Goodwin Avenue,San Jose,CA,95165,4088561129,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4445,2010-01-25 16:17:44.0,\N,John,Peltz,4194 Calvin Street,San Mateo,CA,94428,6501730267,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4446,2010-12-18 17:23:58.0,\N,Mable,Acuff,554 Parker Drive,Long Beach,CA,90735,5621230470,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4447,2010-05-18 19:41:41.0,\N,Kimberli,Douglas,887 Grant View Drive,San Diego,CA,92008,6194466174,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4448,2010-11-01 19:56:51.0,2014-01-23 12:33:29.0,Justin,Solis,2988 Pineview Drive,Palo Alto,CA,94300,6507884866,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4449,2010-07-09 07:55:34.0,\N,Chandra,Lawrence,4629 Brannon Street,Sacramento,CA,95780,9162733406,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4450,2010-02-03 14:10:51.0,2014-02-19 07:44:21.0,Gerald,Evans,49 Lowland Drive,Salem,OR,97359,5032389078,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4451,2010-03-02 04:23:32.0,\N,Monika,Wilcox,4057 Twin Willow Lane,Industry,CA,91745,6264721706,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4452,2010-06-06 10:17:14.0,\N,Patricia,Phillips,646 Patterson Fork Road,Industry,CA,91788,6265160031,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4453,2010-06-26 10:44:16.0,\N,Rufus,Wicklund,592 Rhode Island Avenue,Portland,OR,97109,5032359145,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4454,2010-08-16 13:54:10.0,2014-03-11 11:51:10.0,Jon,Bailey,1926 Colonial Drive,North Hollywood,CA,91693,8182340344,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4455,2010-03-23 14:17:47.0,\N,Corrine,Davis,3762 Bassell Avenue,San Bernardino,CA,92326,9098875149,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4456,2010-08-19 11:59:41.0,2014-02-12 02:52:54.0,Charles,Rogers,2555 Kidd Avenue,Eugene,OR,97416,5417283548,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4457,2010-11-20 15:23:03.0,\N,Christopher,Millett,3245 Newton Street,San Diego,CA,91915,6194258746,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4458,2010-01-10 20:42:19.0,2012-02-07 17:51:03.0,Grant,Novak,2281 Jarvis Street,Burbank,CA,91531,8182136743,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4459,2010-11-01 12:46:24.0,2013-11-02 23:41:04.0,Keith,Gilley,2700 Pearcy Avenue,Van Nuys,CA,91341,8181711853,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4460,2010-12-07 11:31:02.0,2014-01-23 19:15:31.0,Ryan,Lindley,21 Ralph Drive,Fresno,CA,93778,5596281660,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4461,2010-03-26 13:47:46.0,2013-12-26 02:43:22.0,Trisha,Sanchez,2460 Sampson Street,Portland,OR,97274,5032493667,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4462,2010-03-25 19:38:42.0,\N,Virgil,Poteet,1705 Marshall Street,Santa Barbara,CA,93167,8058957309,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4463,2010-01-04 05:17:09.0,\N,Scott,Avery,1636 Clinton Street,Portland,OR,97081,5033914373,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4464,2010-05-14 23:54:38.0,\N,Lynn,Bevins,3201 Lakeland Terrace,Glendale,CA,91202,7477013930,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4465,2010-05-11 17:45:28.0,\N,Cheryl,Bailey,3231 Glenwood Avenue,Salinas,CA,93966,8319062849,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4466,2010-06-29 16:13:23.0,\N,Ruby,Lozano,649 Smith Road,Los Angeles,CA,90086,2131177176,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4467,2010-07-18 07:10:36.0,\N,Jose,Epperson,4806 Parkway Street,Van Nuys,CA,91338,8185585874,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4468,2010-11-12 09:03:23.0,\N,Thanh,Gomez,3662 Pine Garden Lane,Bakersfield,CA,93275,6614853003,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4469,2010-04-03 13:52:54.0,\N,Elaine,Proctor,939 Elk Avenue,Salem,OR,97379,5030466722,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4470,2010-09-20 22:42:10.0,2013-12-26 01:17:13.0,Larissa,Jensen,3746 Ash Street,Industry,CA,91722,6261480361,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4471,2010-10-27 09:21:46.0,\N,Edward,Blakeman,1657 White River Way,Richmond,CA,94824,5100952032,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4472,2010-10-29 11:37:07.0,\N,Mattie,White,876 Columbia Mine Road,Fresno,CA,93727,5595368045,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4473,2010-05-10 04:20:26.0,\N,Patricia,Walsh,2257 Columbia Boulevard,Long Beach,CA,90857,5629410489,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4474,2010-01-18 07:49:44.0,2013-12-15 00:11:14.0,Leona,Lauterbach,3799 Late Avenue,Oxnard,CA,93066,8051509198,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4475,2010-07-06 11:04:01.0,2013-08-13 06:25:19.0,Priscilla,Dabney,3645 Paradise Lane,Sacramento,CA,95677,9166512983,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4476,2010-07-07 07:36:00.0,\N,Timothy,Britt,3023 Franklin Avenue,San Diego,CA,91980,6190539012,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4477,2010-06-21 16:45:16.0,\N,Gerald,Tipton,656 Mahlon Street,Pasadena,CA,91055,6269377311,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4478,2010-09-18 17:24:36.0,\N,Jessica,Robinson,328 Lilac Lane,Sacramento,CA,94272,9167008527,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4479,2010-01-11 00:34:00.0,\N,Jonell,Blake,2792 Marigold Lane,San Francisco,CA,94165,4150094265,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4480,2010-12-27 16:31:21.0,\N,Kathryn,Millard,1939 Eagles Nest Drive,North Hollywood,CA,91613,8181216774,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4481,2010-05-10 19:27:18.0,2014-02-27 06:03:49.0,Matthew,Kelley,3309 Platinum Drive,Portland,OR,97275,5032020196,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
